url,topic,title,subtitle,author,datetime_posted,label,card_id
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,"50 Hezbollah fighters killed in attack yesterday, IDF spokesperson says",Doha Madani,2024-10-08T21:00:19.989Z,NBC News,rcrd59129
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,"7 civilians killed, 11 others injured in strike on Damascus, Syrian military says",Ammar Cheikh Omar,2024-10-08T20:45:24.669Z,NBC News,rcrd59145
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,"Kamal Adwan Hospital under Israeli siege, Gaza's health ministry says",Doha Madani,2024-10-08T20:31:01.523Z,NBC News,rcrd59147
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,"Middle East a powder keg with Lebanon on brink of 'all-out war,' U.N. chief says",Doha Madani,2024-10-08T20:11:37.099Z,NBC News,rcrd59141
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,Iranian foreign minister to visit Saudi Arabia to insist on a cease-fire,Doha Madani,2024-10-08T19:55:22.309Z,NBC News,rcrd59131
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,"Gallant trip postponed because Cabinet to vote on Iran missile attack response, Israeli official says",Erin McLaughlin,2024-10-08T19:35:12.087Z,NBC News,rcrd59156
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,"Israeli defense minister postpones U.S. trip at request of Netanyahu, senior Israeli official tells NBC News",Andrea Mitchell | Courtney Kube | Mosheh Gains,2024-10-08T19:25:49.275Z,NBC News,rcrd59144
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,"Israeli flag planted in Maroun Al-Ras in southern Lebanon, photos show",Matthew Mulligan,2024-10-08T19:00:24.580Z,NBC News,rcrd59024
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,Israel warns Beirut residents to evacuate before it targets buildings,Doha Madani,2024-10-08T18:25:20.355Z,NBC News,rcrd59124
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,Lindsey Graham urges Israeli-Saudi normalization deal before 2025,Freddie Clayton,2024-10-08T18:15:43.898Z,NBC News,rcrd59051
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,"Hezbollah deputy chief backs Lebanon cease-fire efforts, omits mention of Gaza deal",Reuters,2024-10-08T18:01:34.397Z,NBC News,rcrd59127
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,Syrian state media reports explosions in Damascus,Ammar Cheikh Omar | Doha Madani,2024-10-08T17:45:05.238Z,NBC News,rcrd59117
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,"War in Gaza especially tough for people with special needs, WHO says",Peter Guo,2024-10-08T17:37:54.416Z,NBC News,rcrd59020
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,Israeli military restricts activity in Haifa after Hezbollah rocket attacks,Omer Bekin,2024-10-08T17:10:29.491Z,NBC News,rcrd59088
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,"Israel kills successor to Hezbollah leader, Netanyahu says",Omer Bekin | Doha Madani,2024-10-08T16:53:22.598Z,NBC News,rcrd59102
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,"Syrian refugees flee Lebanon, seek safety in country they fled",Chantal Da Silva | Jean-Nicholas Fievet,2024-10-08T16:30:38.622Z,NBC News,rcrd59043
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,"Hezbollah likely to struggle without key leaders, military expert says",Chantal Da Silva,2024-10-08T16:02:06.230Z,NBC News,rcrd59064
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,World Food Program warns Lebanon could face same 'spiral of doom' as Gaza,Freddie Clayton,2024-10-08T16:00:28.771Z,NBC News,rcrd59062
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,"Israel strikes water channel in Lebanon, state media says",Freddie Clayton | Ammar Cheikh Omar,2024-10-08T15:46:21.298Z,NBC News,rcrd59032
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,"Hezbollah is 'battered' and 'broken,' Israeli defense minister says",Yarden Segev,2024-10-08T15:27:31.160Z,NBC News,rcrd59083
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,Video shows Lebanese village left in ruins after Israeli attack,Freddie Clayton | Matteo Moschella | Matthew Mulligan,2024-10-08T15:15:08.927Z,NBC News,rcrd59055
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,IDF says it struck Hezbollah launchers used to target Haifa,Freddie Clayton,2024-10-08T14:50:03.151Z,NBC News,rcrd59052
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,"Lebanon 'kidnapped by Hezbollah,' former PM says",Freddie Clayton,2024-10-08T14:35:11.068Z,NBC News,rcrd58999
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,Girl begged rescuers to save her family first â but was the only one to survive Israeli strike,Chantal Da Silva,2024-10-08T14:17:48.896Z,NBC News,rcrd59025
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,WHO warns of disease outbreaks in Lebanon as hospitals shut,Freddie Clayton,2024-10-08T14:00:17.836Z,NBC News,rcrd59022
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,"Presumed successor to Hezbollah leader 'probably' dead, says Israeli defense minister",Freddie Clayton | Yarden Segev,2024-10-08T13:45:07.228Z,NBC News,rcrd59059
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,"They were Israelâs eyes on the border, but their warnings about Hamas went unheard",Richard Engel | Gabe Joselow,2024-10-08T13:20:58.804Z,NBC News,rcrd59026
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,Harris says Iran is the U.S.'s greatest adversary,Summer Concepcion,2024-10-08T13:00:44.919Z,NBC News,rcrd59056
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,Photos show damage near Haifa after more than 100 rockets fired from Lebanon,Max Butterworth,2024-10-08T12:55:30.833Z,NBC News,rcrd59047
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,"'We are paying the price of a war that is not ours,' Lebanese say",Zoya Awky | Chantal Da Silva,2024-10-08T12:30:45.365Z,NBC News,rcrd59017
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,"Iran waging âplot after plotâ against Britain, spy chief says",Jean-Nicholas Fievet | Freddie Clayton,2024-10-08T12:17:33.486Z,NBC News,rcrd59046
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,"Militant groups attack Israel, as Israel fires back into Lebanon",Richard Engel,2024-10-08T12:00:02.196Z,NBC News,rcrd59040
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,U.N. officials call for diplomacy one year since start of Hezbollah conflict,Freddie Clayton,2024-10-08T11:49:47.782Z,NBC News,rcrd59005
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,Gaza health ministry issues SOS as fuel runs out,Freddie Clayton,2024-10-08T11:37:40.829Z,NBC News,rcrd59027
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,Satellite imagery shows IDF vehicles positioned around UNIFIL post in southern Lebanon,Matthew Mulligan,2024-10-08T11:17:07.510Z,NBC News,rcrd59023
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,More than 100 rockets fired at northern Israeli city Haifa,Freddie Clayton | Yarden Segev,2024-10-08T11:05:50.855Z,NBC News,rcrd59016
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,Former Israeli PM urges attack on Iran's nuclear facilities,Freddie Clayton | Yarden Segev,2024-10-08T10:59:36.735Z,NBC News,rcrd59011
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,'Where is the world?' ask Gazans again displaced from the north,Chantal Da Silva,2024-10-08T10:32:01.290Z,NBC News,rcrd59012
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,"Israel's invasion a 'failure,' Hezbollah deputy says",Freddie Clayton,2024-10-08T10:07:54.432Z,NBC News,rcrd59019
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,"30 dead after Israel strikes Gaza refugee camp, health officials say",Freddie Clayton,2024-10-08T09:54:27.849Z,NBC News,rcrd59014
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,Fear â and confusion â in coastal Lebanon after evacuation orders,Chantal Da Silva,2024-10-08T09:40:04.148Z,NBC News,rcrd59010
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,Iran says 'prepared for any scenario' and Israeli attack will face 'stronger response',Peter Guo,2024-10-08T09:31:05.211Z,NBC News,rcrd58998
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,"Israel carefully weighing response to Iran attack, CIA director says",Freddie Clayton | Dan De Luce,2024-10-08T09:20:24.835Z,NBC News,rcrd59002
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,"Hamas will rise âlike a phoenixâ from the ashes, leader-in-exile says",Reuters,2024-10-08T09:00:14.581Z,NBC News,rcrd58996
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,IDF says it killed head of Hezbollahâs logistical headquarters,Peter Guo,2024-10-08T08:40:03.584Z,NBC News,rcrd58992
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,Israel expands ground invasion into southwestern Lebanon,Peter Guo,2024-10-08T08:21:07.656Z,NBC News,rcrd58997
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,Families sleep rough on the streets of Beirut,Max Butterworth,2024-10-08T08:06:21.487Z,NBC News,rcrd59001
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,Israel issues an evacuation warning along Lebanonâs southern coast,Claudio Lavanga,2024-10-08T08:06:19.622Z,NBC News,rcrd59004
https://www.nbcnews.com/news/world/live-blog/israel-hezbollah-live-updates-lebanon-iran-gaza-rcna174430,news,Rockets fired at Haifa,Catch up with our latest coverage,NBC News,2024-10-08T08:06:19.292Z,NBC News,rcrd58991
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,Pro-Palestinian protest in Sydney to proceed Sunday,Reuters,2024-10-05T03:55:56.766Z,NBC News,rcrd58505
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,U.K. charters fourth flight for British nationals to leave Lebanon,NBC News,2024-10-05T03:24:39.930Z,NBC News,rcrd58647
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,,NBC News,2024-10-05T03:01:52.603Z,NBC News,rcrd58648
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,U.N. Security Council backs Guterres after Israel bars him from country,Reuters,2024-10-05T02:35:23.606Z,NBC News,rcrd58519
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,"More than 100 projectiles launched into Israel from Lebanon today, IDF says",Omer Bekin | Mirna Alsharif,2024-10-05T02:07:22.971Z,NBC News,rcrd58644
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,"Most of Lebanon's almost 900 shelters are full, U.N. official says",Victoria Di Gioacchino | Mirna Alsharif,2024-10-05T01:12:29.176Z,NBC News,rcrd58582
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,"'Tough talk' on all sides, but if Israel 'goes all out' there will be full scale war, ex-CIA director says",NBC News,2024-10-05T00:21:14.792Z,NBC News,rcrd58636
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,IDF says it killed Hamas commander and Palestinian Islamic Jihad operative in Tulkarm,Mirna Alsharif,2024-10-04T23:30:48.561Z,NBC News,rcrd58642
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,Syrian Ministry of Foreign Affairs condemns Israeli strike targeting Lebanon-Syria border crossing,Ammar Cheikh Omar | Mirna Alsharif,2024-10-04T22:53:22.611Z,NBC News,rcrd58606
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,"Yazidi woman found in Gaza was not kidnapped by Islamic State group, Gaza Government Media Office says",Mirna Alsharif,2024-10-04T22:03:24.775Z,NBC News,rcrd58633
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,U.S. military adds dozens of fighter jets to Middle East as tensions rise,Dan De Luce,2024-10-04T21:19:28.180Z,NBC News,rcrd58590
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,Biden says Netanyahu should remember how much heâs aided Israel,NBC News,2024-10-04T21:02:08.158Z,NBC News,rcrd58634
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,"U.S. conducted airstrikes on Yemen, Pentagon confirms",Mosheh Gains | Mirna Alsharif,2024-10-04T20:41:24.407Z,NBC News,rcrd58631
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,U.N. peacekeepers staying put in southern Lebanon,Jennifer Jett,2024-10-04T20:15:17.693Z,NBC News,rcrd58513
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,Two Israeli soldiers killed in drone attack as Iranâs leader warns of more strikes,NBC News,2024-10-04T19:42:01.852Z,NBC News,rcrd58627
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,"Over 30 people killed, 150 injured in Lebanon in last 24 hours, ministry of health says",Ammar Cheikh Omar | Mirna Alsharif,2024-10-04T19:29:32.581Z,NBC News,rcrd58621
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,"Over 150 Israeli airstrikes in Lebanon in past 24 hours, officials say",Ammar Cheikh Omar | Mirna Alsharif,2024-10-04T18:58:49.822Z,NBC News,rcrd58611
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,Family grieves Gazan father killed in West Bank by Iranian missile,NBC News,2024-10-04T18:10:57.601Z,NBC News,rcrd58615
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,Houthis report airstrikes across Yemen,NBC News,2024-10-04T18:04:30.180Z,NBC News,rcrd58598
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,IDF say approximately 70 projectiles launched from Lebanon,NBC News,2024-10-04T17:44:02.752Z,NBC News,rcrd58601
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,More explosions in Beirut,Ziad Jaber,2024-10-04T17:19:55.615Z,NBC News,rcrd58597
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,'I will leave this time with my children for good',Zoya Awky | Chantal Da Silva,2024-10-04T16:59:13.218Z,NBC News,rcrd58565
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,Vivid memories of Hamas captivity haunt released hostages,Henry Austin,2024-10-04T16:30:29.440Z,NBC News,rcrd58523
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,"Nearly 42,000 killed in Gaza, health ministry says",Mirna Alsharif,2024-10-04T16:16:23.795Z,NBC News,rcrd58595
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,"Palestinian in West Bank feared for his family in Gaza. Then, he was killed during Iranian strike",Chantal Da Silva,2024-10-04T15:52:52.114Z,NBC News,rcrd58534
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,IDF say strike on Lebanon-Syria border targeted Hezbollah underground tunnel,NBC News,2024-10-04T15:40:29.689Z,NBC News,rcrd58588
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,Fatal Israeli strikes hit central Beirut,Matt Bradley,2024-10-04T15:21:06.351Z,NBC News,rcrd58567
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,Two IDF soldiers killed in northern Israel,NBC News,2024-10-04T14:59:53.278Z,NBC News,rcrd58587
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,"'When the war ends, where are we going to go?'",Zoya Awky | Chantal Da Silva,2024-10-04T14:41:57.607Z,NBC News,rcrd58568
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,Medical aid from U.N. agencies arrives in Lebanon,Matthew Nighswander,2024-10-04T14:32:37.774Z,NBC News,rcrd58580
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,IDF says its killed 250 Hezbollah fighters since start of ground invasion,Erin McLaughlin | Paul Goldman,2024-10-04T14:00:36.553Z,NBC News,rcrd58573
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,"Iran threatens Israeli oil refineries, gas fields if attacked",Chantal Da Silva,2024-10-04T13:47:52.626Z,NBC News,rcrd58572
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,Freed Yazidi woman is reunited with her family after 10 years,NBC News,2024-10-04T13:28:24.287Z,NBC News,rcrd58525
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,Displaced Lebanese reminded of past Israeli invasions,Zoya Awky | Chantal Da Silva,2024-10-04T13:18:56.192Z,NBC News,rcrd58546
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,Lebanese hospital treats 'polytrauma' patients amid Israeli strikes,Richard Engel | Charlotte Gardiner | Chantal Da Silva,2024-10-04T13:06:35.616Z,NBC News,rcrd58562
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,"From missile batteries to oil refineries to nuclear labs, Israel could hit a wide range of targets in Iran",Dan De Luce | Courtney Kube | Monica Alba | Abigail Williams,2024-10-04T12:56:33.354Z,NBC News,rcrd58502
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,Thousands cross from Lebanon into Syria despite Israeli strikes,Max Butterworth | Chantal Da Silva,2024-10-04T12:37:58.196Z,NBC News,rcrd58539
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,97 more Americans and family members evacuate Lebanon on U.S. flights,Abigail Williams,2024-10-04T12:29:07.281Z,NBC News,rcrd58561
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,Why oil prices havenât skyrocketed on Middle East supply fears â yet,"Sam Meredith, CNBC",2024-10-04T12:20:07.375Z,NBC News,rcrd58540
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,"Israel's Nevatim air base hit with 32 missiles, analyst says",Mithil Aggarwal,2024-10-04T12:16:03.914Z,NBC News,rcrd58521
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,U.N. says three of its schools struck in Gaza,Mithil Aggarwal,2024-10-04T12:08:44.195Z,NBC News,rcrd58497
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,Israel unleashes airstrikes in Lebanon targeting Hezbollah leaders,Richard Engel,2024-10-04T12:00:20.882Z,NBC News,rcrd58556
https://www.nbcnews.com/news/world/live-blog/israel-iran-live-updates-beirut-strikes-hezbollah-ayatollah-rcna173983,news,Israel-Iran: Beirut strikes target new Hezbollah leader Safieddine; Khamenei praises missile attack,"Israeli military says for first time in two months, sirens sound in the south",Reuters,2024-10-04T11:41:55.822Z,NBC News,rcrd58553
